Name,DiscAct,URL,SFC ID,SFC Link,Age in 2020,Gender,Role,From,Until
"Chen, Yihua (SFC:ADY731) 陳亦驊",None,sfclicrec.asp?p=104429,ADY731,http://www.sfc.hk/publicregWeb/indi/ADY731/licenceRecord,,,RO,2004-03-01,2004-05-20
"Cheung, Florence Sze Mei 張斯美",None,sfclicrec.asp?p=107431,AFS329,http://www.sfc.hk/publicregWeb/indi/AFS329/licenceRecord,,F,Rep,2004-01-28,2005-02-24
"Cheung, Florence Sze Mei 張斯美",None,sfclicrec.asp?p=107431,AFS329,http://www.sfc.hk/publicregWeb/indi/AFS329/licenceRecord,,F,Rep,2005-04-29,2006-09-01
"Cheung, So Wa (SFC:AYC949) 張素華",None,sfclicrec.asp?p=132933,AYC949,http://www.sfc.hk/publicregWeb/indi/AYC949/licenceRecord,,,Rep,2011-10-21,2016-05-13
"Chum, Terrace Pak Hing 覃伯興",None,sfclicrec.asp?p=86722,ACZ116,http://www.sfc.hk/publicregWeb/indi/ACZ116/licenceRecord,,M,Rep,2006-04-04,2007-08-15
"Chung, Calvin Yue Man 鍾裕民",None,sfclicrec.asp?p=86246,AVM450,http://www.sfc.hk/publicregWeb/indi/AVM450/licenceRecord,,M,Rep,2017-05-31,2019-01-03
"Feinberg, Alexander Eugene ",None,sfclicrec.asp?p=130702,AWO415,http://www.sfc.hk/publicregWeb/indi/AWO415/licenceRecord,,M,Rep,2010-12-29,2011-07-04
"Hoad, Benjamin Isaac ",None,sfclicrec.asp?p=116330,AMF268,http://www.sfc.hk/publicregWeb/indi/AMF268/licenceRecord,,M,Rep,2015-10-22,2016-03-17
"Kaye, William Samuel ",None,sfclicrec.asp?p=99650,AAZ895,http://www.sfc.hk/publicregWeb/indi/AAZ895/licenceRecord,,M,RO,,
"Lam, Cynthia Si Nga 林思雅",None,sfclicrec.asp?p=104857,AEJ465,http://www.sfc.hk/publicregWeb/indi/AEJ465/licenceRecord,,F,Rep,2003-05-07,2003-11-29
"Lam, Shing Chuen 林盛銓",None,sfclicrec.asp?p=119996,AOD039,http://www.sfc.hk/publicregWeb/indi/AOD039/licenceRecord,,,Rep,2006-11-03,2011-08-20
"Mak, Cecilia Wai Sze 麥蕙詩",None,sfclicrec.asp?p=99651,ABZ847,http://www.sfc.hk/publicregWeb/indi/ABZ847/licenceRecord,,F,Rep,2003-09-26,2004-01-19
"Mak, Cecilia Wai Sze 麥蕙詩",None,sfclicrec.asp?p=99651,ABZ847,http://www.sfc.hk/publicregWeb/indi/ABZ847/licenceRecord,,F,RO,2004-01-19,2004-08-02
"Mak, Cecilia Wai Sze 麥蕙詩",None,sfclicrec.asp?p=99651,ABZ847,http://www.sfc.hk/publicregWeb/indi/ABZ847/licenceRecord,,F,Rep,2004-08-02,2005-06-01
"Mak, Cecilia Wai Sze 麥蕙詩",None,sfclicrec.asp?p=99651,ABZ847,http://www.sfc.hk/publicregWeb/indi/ABZ847/licenceRecord,,F,RO,2005-06-01,2012-01-11
"Overton, Thomas McDonald ",None,sfclicrec.asp?p=103940,ADN403,http://www.sfc.hk/publicregWeb/indi/ADN403/licenceRecord,,M,Rep,2005-04-29,2006-03-31
"Soong, Yiu Cho 宋耀祖",None,sfclicrec.asp?p=99652,ALF844,http://www.sfc.hk/publicregWeb/indi/ALF844/licenceRecord,,,RO,2008-09-10,
"Wadhwa, Amit Manoharlal ",None,sfclicrec.asp?p=112601,AIY649,http://www.sfc.hk/publicregWeb/indi/AIY649/licenceRecord,,,Rep,2003-05-12,2003-11-29
"Wong, Brian Shek Kae 王錫基",None,sfclicrec.asp?p=123995,AQF551,http://www.sfc.hk/publicregWeb/indi/AQF551/licenceRecord,,M,Rep,2008-01-03,2008-10-31
"Yu, Bernard Ka Ho 余家豪",None,sfclicrec.asp?p=98515,AQR189,http://www.sfc.hk/publicregWeb/indi/AQR189/licenceRecord,40.0,M,Rep,2008-04-23,2008-11-30
