Name,DiscAct,URL,SFC ID,SFC Link,Age in 2020,Gender,Role,From,Until
"Chan, Kwong Shan 陳廣山",None,sfclicrec.asp?p=73603,AFV359,http://www.sfc.hk/publicregWeb/indi/AFV359/licenceRecord,,,Rep,2004-02-04,2004-04-07
"Chau, Li Hau (SFC:AAA142) 周李厚",None,sfclicrec.asp?p=90206,AAA142,http://www.sfc.hk/publicregWeb/indi/AAA142/licenceRecord,,,RO,2004-03-17,2005-12-28
"Chau, Li Hau (SFC:AAA142) 周李厚",None,sfclicrec.asp?p=90206,AAA142,http://www.sfc.hk/publicregWeb/indi/AAA142/licenceRecord,,,RO,2007-06-20,2007-11-09
"Chau, Li Hau (SFC:AAA142) 周李厚",None,sfclicrec.asp?p=90206,AAA142,http://www.sfc.hk/publicregWeb/indi/AAA142/licenceRecord,,,RO,2010-03-19,2010-05-31
"Chen, Kin Shing 陳健成",None,sfclicrec.asp?p=65966,ACX640,http://www.sfc.hk/publicregWeb/indi/ACX640/licenceRecord,53.0,M,RO,,2004-03-17
"Chen, Steven Man Fai (SFC:ADS437) 陳文輝",None,sfclicrec.asp?p=12308,ADS437,http://www.sfc.hk/publicregWeb/indi/ADS437/licenceRecord,61.0,M,RO,,2003-08-12
"Ching, Susanna Che Man 覃志敏",None,sfclicrec.asp?p=111366,AHN772,http://www.sfc.hk/publicregWeb/indi/AHN772/licenceRecord,,F,Rep,,2003-09-23
"Chu, Tai Wa 朱大華",None,sfclicrec.asp?p=72824,AAE318,http://www.sfc.hk/publicregWeb/indi/AAE318/licenceRecord,,,Rep,2005-05-17,
"Hui, Hon Wing (SFC:ACV341) 許漢榮",None,sfclicrec.asp?p=79853,ACV341,http://www.sfc.hk/publicregWeb/indi/ACV341/licenceRecord,,,Rep,2004-02-25,2004-02-27
"Hui, Hon Wing (SFC:ACV341) 許漢榮",None,sfclicrec.asp?p=79853,ACV341,http://www.sfc.hk/publicregWeb/indi/ACV341/licenceRecord,,,RO,2004-02-27,2004-07-01
"Ip, Joyce Ching Wah 葉青樺",None,sfclicrec.asp?p=91636,ADX397,http://www.sfc.hk/publicregWeb/indi/ADX397/licenceRecord,,,Rep,,2003-09-23
"Kwan, Chi Keung (SFC:AAI930) 關志強",None,sfclicrec.asp?p=16544,AAI930,http://www.sfc.hk/publicregWeb/indi/AAI930/licenceRecord,,,Rep,2005-04-25,2005-05-18
"Kwan, Chi Keung (SFC:AAI930) 關志強",None,sfclicrec.asp?p=16544,AAI930,http://www.sfc.hk/publicregWeb/indi/AAI930/licenceRecord,,,RO,2005-05-18,
"Lai, Ann Yuet Yu 賴月如",None,sfclicrec.asp?p=72825,ABA274,http://www.sfc.hk/publicregWeb/indi/ABA274/licenceRecord,,F,Rep,2004-08-02,
"Lam, Gaston Sung Him 林崇謙",None,sfclicrec.asp?p=58231,AHN829,http://www.sfc.hk/publicregWeb/indi/AHN829/licenceRecord,,M,Rep,,2003-09-23
"Lau, Kwok Ho 劉國豪",None,sfclicrec.asp?p=99079,AGH239,http://www.sfc.hk/publicregWeb/indi/AGH239/licenceRecord,,,Rep,,2003-09-23
"Law, Viola Fung Ling 羅鳳玲",None,sfclicrec.asp?p=80595,AME281,http://www.sfc.hk/publicregWeb/indi/AME281/licenceRecord,,F,Rep,2005-07-19,2010-05-14
"Lee, Chi Wing (SFC:ALB349) 李志榮",None,sfclicrec.asp?p=114287,ALB349,http://www.sfc.hk/publicregWeb/indi/ALB349/licenceRecord,,,Rep,2006-04-20,2007-11-27
"Lee, Kwan Wai (SFC:ADB612) 李君蔚",None,sfclicrec.asp?p=73400,ADB612,http://www.sfc.hk/publicregWeb/indi/ADB612/licenceRecord,,,Rep,,2004-01-26
