Name,URL,Age in 2020,Gender,Role,From,Until
"Aurand, Christophe ",sfclicrec.asp?p=100310,,M,RO,2010-04-08,
"Chew, Kim Jin 周金仁",sfclicrec.asp?p=1942971,,,Rep,2012-08-22,2018-01-15
"Chilvers, Craig Aaron Shane ",sfclicrec.asp?p=100312,,M,Rep,2010-12-10,
"Chinsky, Kim M ",sfclicrec.asp?p=100313,,,Rep,2010-10-15,2012-04-05
"Desai, Aditya Arun ",sfclicrec.asp?p=85866,,M,Rep,2017-03-06,
"Fan, Qi Chao ",sfclicrec.asp?p=132670,,,Rep,2015-01-22,
"Hayashida, Kazutora 林田和虎",sfclicrec.asp?p=12458091,,,Rep,2017-11-01,
"He, Yinliang 何吟亮",sfclicrec.asp?p=70333,,,Rep,2016-02-29,
"Hsiung, Jimmy Feng 熊峯",sfclicrec.asp?p=100311,,,RO,2007-10-31,2014-04-30
"Jung, Il Yong ",sfclicrec.asp?p=91112,,,Rep,2008-08-14,2011-06-20
"Kawaguchi, Shimpei ",sfclicrec.asp?p=22202576,,,Rep,2018-09-20,2019-03-20
"Kim, Jieyeon 金枝演",sfclicrec.asp?p=1947540,,,Rep,2012-08-29,2013-01-11
"Kim, Seo Yun ",sfclicrec.asp?p=2114377,,,Rep,2013-08-09,2017-03-10
"Lee, Kenny Ming Yong 李銘楊",sfclicrec.asp?p=81042,,M,Rep,2012-04-25,2017-03-01
"Lee, Wing Kee ",sfclicrec.asp?p=122745,,,Rep,2007-11-08,2011-05-25
"Lewis, Gareth Rhys (SFC:AOX202) ",sfclicrec.asp?p=75577,,M,Rep,2017-11-29,
"Li, Meng (SFC:BAD427) 李梦",sfclicrec.asp?p=1947471,,,Rep,2018-08-24,
"Liu, Frederick Thomas ",sfclicrec.asp?p=116685,,M,Rep,2007-10-31,2009-01-31
"Long, Ben Lixiang 龍力翔",sfclicrec.asp?p=100314,,M,Rep,2010-05-27,2015-01-30
"Motooka, Minoru ",sfclicrec.asp?p=7774885,,,Rep,2019-12-20,
"Pang, Hao-Wei 逄皓威",sfclicrec.asp?p=123660,,,Rep,2014-12-02,2019-11-12
"Pang, Hao-Wei 逄皓威",sfclicrec.asp?p=123660,,,RO,2019-11-12,
"Seet, Eng Khan 薛永康",sfclicrec.asp?p=129210,,,Rep,2014-05-29,2016-03-06
"Shinohara, Kohei 篠原宏平",sfclicrec.asp?p=1978560,,,Rep,2012-11-09,2014-08-19
"Vrattos, William Charles ",sfclicrec.asp?p=122394,,M,RO,2007-10-31,2010-05-24
"Wang, Zhi (SFC:ARO579) ",sfclicrec.asp?p=100316,,,Rep,2011-07-11,2014-09-02
"Wu, Enoch Yi-Nong 吳怡農",sfclicrec.asp?p=81398,39,M,Rep,2007-10-31,2010-03-12
"Yamaguchi, Masahiko Jun 山口昌彥",sfclicrec.asp?p=100317,,,Rep,2007-11-09,2014-03-19
"Yamaguchi, Masahiko Jun 山口昌彥",sfclicrec.asp?p=100317,,,RO,2014-03-19,
